name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-09-02T08:00:00,27.4,33.3,27.4,100.0,0.0,0,,0,0,36.4,18.2,234.0,1007.0,88.8,10.0,36,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T09:00:00,29.4,39.1,28.0,92.16,0.0,0,,0,0,35.6,22.0,254.0,1007.0,88.8,10.0,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T10:00:00,30.3,40.6,27.7,86.01,0.0,0,,0,0,34.6,22.3,263.0,1007.0,88.0,10.9,329,1.2,3,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-02T11:00:00,31.0,40.6,27.0,79.33,0.0,0,,0,0,34.2,27.7,260.0,1006.6,88.8,10.0,629,2.3,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T12:00:00,28.8,37.7,28.0,95.37,0.0,0,rain,0,0,48.2,31.5,246.0,1006.0,88.8,8.8,626,2.3,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T13:00:00,29.9,39.7,27.7,88.33,0.0,0,,0,0,35.6,33.6,248.0,1004.7,88.0,10.9,233,0.8,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-02T14:00:00,30.0,39.7,27.6,86.97,0.0,0,,0,0,32.0,32.4,260.0,1004.0,88.8,10.0,748,2.7,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T15:00:00,29.6,38.0,27.0,86.0,0.0,0,,0,0,51.8,30.4,256.0,1004.0,88.8,10.0,391,1.4,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T16:00:00,28.9,36.3,26.8,88.2,0.0,0,,0,0,37.8,25.5,253.0,1004.0,88.9,10.9,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-02T17:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,40.3,22.3,258.0,1004.4,88.8,10.0,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T18:00:00,27.6,33.5,27.0,96.59,0.0,0,,0,0,41.8,17.3,256.0,1005.4,88.8,10.0,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T19:00:00,27.0,31.6,26.8,98.9,1.3,100,rain,0,0,41.4,14.4,250.0,1006.0,88.0,10.9,0,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-02T20:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,37.1,16.6,246.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T21:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,32.4,20.5,246.0,1007.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-02T22:00:00,26.9,30.9,25.9,94.17,0.0,0,,0,0,27.4,15.0,250.0,1007.0,53.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-02T23:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,34.9,14.8,250.0,1007.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T00:00:00,27.0,31.2,26.0,94.27,0.0,0,rain,0,0,37.8,14.0,240.0,1007.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T01:00:00,26.0,26.0,25.9,99.45,0.0,0,,0,0,42.1,11.7,230.0,1006.1,53.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T02:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,40.7,12.2,240.0,1005.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T03:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,40.3,10.4,230.0,1005.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T04:00:00,26.0,26.0,25.9,99.56,0.0,0,,0,0,39.2,9.1,230.0,1005.0,50.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T05:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,38.5,12.2,244.0,1005.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T06:00:00,26.4,26.4,26.0,97.62,0.0,0,,0,0,38.2,10.1,250.0,1006.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T07:00:00,27.3,32.6,26.8,97.21,0.0,0,,0,0,38.5,11.2,255.0,1006.0,54.1,10.9,81,0.3,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T08:00:00,29.0,38.2,28.0,94.36,0.0,0,,0,0,34.9,18.2,240.0,1006.4,88.8,10.0,354,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T09:00:00,29.4,39.1,28.0,92.16,0.0,0,rain,0,0,29.9,17.3,256.0,1007.0,88.8,10.0,508,1.8,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T10:00:00,29.3,39.1,28.1,93.49,0.0,0,rain,0,0,29.5,20.5,266.0,1006.1,74.2,8.8,635,2.3,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T11:00:00,30.4,41.2,28.0,87.01,0.0,0,rain,0,0,27.4,25.2,244.0,1005.0,88.8,9.2,672,2.4,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T12:00:00,30.0,41.4,28.6,92.19,0.0,0,rain,0,0,25.6,11.6,268.0,1004.6,66.3,7.6,431,1.6,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T13:00:00,30.4,40.7,27.8,86.11,0.0,0,rain,0,0,24.5,16.2,248.0,1003.6,68.5,9.9,687,2.5,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T14:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,44.6,15.4,270.0,1003.6,88.8,4.7,791,2.8,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T15:00:00,28.0,34.5,27.0,94.32,0.0,0,rain,0,0,26.6,8.5,260.0,1003.0,88.8,8.8,606,2.2,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T16:00:00,28.0,35.4,27.7,98.0,0.0,0,rain,0,0,27.7,12.2,255.0,1003.0,89.9,10.9,360,1.3,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T17:00:00,28.0,35.1,27.6,97.65,0.0,0,rain,0,0,33.8,15.8,250.0,1003.0,88.8,10.0,189,0.7,2,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T18:00:00,28.0,34.9,27.4,96.6,0.0,0,,0,0,34.9,11.9,256.0,1004.0,88.8,9.2,43,0.2,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T19:00:00,27.8,34.3,27.3,96.9,7.3,100,rain,0,0,34.9,14.4,253.0,1004.5,88.9,9.3,0,0.0,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T20:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,36.4,16.2,238.0,1005.0,88.8,10.0,0,0.0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T21:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,37.1,14.8,224.0,1006.0,72.5,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-03T22:00:00,26.9,31.4,26.8,99.51,0.0,0,,0,0,38.5,15.3,231.0,1006.4,52.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-03T23:00:00,27.0,31.5,26.6,97.63,0.0,0,,0,0,38.2,15.1,236.0,1006.4,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T00:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,37.1,12.2,226.0,1006.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T01:00:00,26.5,26.5,25.9,96.45,0.0,0,rain,0,0,37.8,13.1,225.0,1005.1,52.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T02:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,38.5,13.0,224.0,1005.0,50.0,9.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T03:00:00,26.4,26.4,26.0,97.62,0.0,0,,0,0,38.5,11.9,220.0,1004.0,50.0,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T04:00:00,26.0,26.0,25.9,99.72,0.0,0,,0,0,39.6,11.8,225.0,1004.1,52.8,8.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T05:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,39.2,11.2,228.0,1004.0,50.0,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T06:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,37.1,10.4,214.0,1005.0,66.3,10.0,2,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T07:00:00,27.2,31.9,26.2,94.28,0.0,0,,0,0,38.5,12.1,237.0,1005.4,88.0,10.9,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T08:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,32.8,18.2,234.0,1006.0,88.8,10.0,340,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T09:00:00,29.0,37.3,27.4,91.14,0.0,0,rain,0,0,27.7,22.3,246.0,1007.0,88.8,10.0,490,1.8,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T10:00:00,28.4,35.8,27.4,94.28,0.0,0,rain,0,0,27.0,23.1,257.0,1007.0,89.9,10.9,503,1.8,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T11:00:00,29.4,39.1,28.0,92.16,0.0,0,,0,0,29.2,32.4,240.0,1006.6,88.8,10.0,777,2.8,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T12:00:00,30.6,40.9,27.6,84.07,0.0,0,,0,0,28.8,31.9,254.0,1005.6,88.8,10.0,860,3.1,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T13:00:00,30.4,40.7,27.7,85.83,0.0,0,,0,0,29.5,28.1,272.0,1004.6,88.0,10.9,826,3.0,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T14:00:00,31.0,41.6,27.6,82.13,0.0,0,,0,0,27.7,28.1,270.0,1003.6,88.8,10.0,871,3.1,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T15:00:00,30.0,38.8,27.0,84.0,0.0,0,rain,0,0,26.3,29.3,272.0,1003.0,88.8,10.0,729,2.6,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T16:00:00,30.0,37.8,26.3,80.41,0.0,0,rain,0,0,26.6,27.9,275.0,1003.4,88.0,10.9,368,1.3,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T17:00:00,29.6,38.0,27.0,86.0,0.0,0,rain,0,0,28.1,18.2,256.0,1004.0,88.8,10.0,291,1.0,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T18:00:00,29.0,36.1,26.4,85.94,0.0,0,,0,0,30.6,22.8,250.0,1005.0,88.8,10.0,66,0.2,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T19:00:00,28.0,33.9,26.4,90.87,4.7,100,rain,0,0,28.8,18.8,241.0,1005.4,89.9,10.9,0,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T20:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,29.5,21.3,226.0,1006.4,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T21:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,31.3,16.9,232.0,1007.0,72.5,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-04T22:00:00,27.3,32.4,26.7,96.52,0.0,0,,0,0,33.8,12.4,238.0,1007.0,53.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-04T23:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,35.3,13.0,238.0,1008.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T00:00:00,27.0,31.4,26.4,96.57,0.0,0,,0,0,35.6,13.0,256.0,1007.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T01:00:00,27.0,31.2,26.3,95.93,0.0,0,,0,0,33.5,12.7,234.0,1007.0,54.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T02:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,31.0,12.6,214.0,1006.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T03:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,33.5,13.0,206.0,1006.0,66.3,9.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T04:00:00,26.0,26.0,25.9,99.45,0.0,0,,0,0,36.0,14.3,218.0,1007.0,89.9,8.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T05:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,33.8,12.2,236.0,1007.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,36.0,15.8,230.0,1007.0,88.8,8.8,2,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T07:00:00,26.3,26.3,25.9,97.41,0.0,0,,0,0,37.1,18.4,234.0,1007.4,88.0,9.9,118,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T08:00:00,27.6,33.5,27.0,96.59,0.0,0,rain,0,0,33.5,18.9,256.0,1008.0,88.8,10.0,315,1.1,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T09:00:00,28.0,34.5,27.0,94.32,0.0,0,rain,0,0,29.9,20.5,236.0,1009.0,88.8,10.0,498,1.8,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T10:00:00,29.4,37.8,27.1,87.85,0.0,0,rain,0,0,29.9,19.3,244.0,1008.1,88.0,10.9,746,2.7,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T11:00:00,31.0,41.6,27.6,82.13,0.0,0,,0,0,29.2,20.7,260.0,1008.0,88.8,10.0,727,2.6,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T12:00:00,30.2,39.8,27.4,85.13,0.0,0,rain,0,0,27.7,22.7,264.0,1007.0,88.8,10.0,814,2.9,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T13:00:00,30.3,41.3,28.1,88.13,0.0,0,rain,0,0,26.3,20.9,250.0,1006.1,89.9,9.4,664,2.4,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T14:00:00,31.0,42.3,28.0,84.11,0.0,0,rain,0,0,28.4,26.3,236.0,1005.6,72.5,10.0,678,2.4,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T15:00:00,30.4,40.2,27.4,84.05,0.0,0,rain,0,0,29.2,21.3,250.0,1005.0,50.0,10.0,326,1.2,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T16:00:00,28.5,35.2,26.5,88.78,0.0,0,,0,0,31.7,23.9,252.0,1005.4,74.2,6.7,172,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T17:00:00,26.4,26.4,25.4,94.25,0.0,0,,0,0,35.6,18.2,244.0,1006.0,88.8,6.2,42,0.2,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T18:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,36.4,13.3,250.0,1006.4,88.8,8.0,22,0.1,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T19:00:00,26.9,31.6,26.9,99.45,5.2,100,rain,0,0,32.4,10.8,250.0,1007.4,88.9,8.8,0,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-05T20:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,28.1,15.5,250.0,1008.4,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T21:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,26.6,13.0,250.0,1009.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-05T22:00:00,26.9,31.3,26.7,98.78,0.0,0,,0,0,24.8,8.5,273.0,1009.9,86.8,9.8,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,VVTS"
Ho Chi Minh City,2023-09-05T23:00:00,27.0,31.4,26.4,96.57,0.0,0,,0,0,20.9,9.7,264.0,1009.6,88.8,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T00:00:00,26.4,26.4,26.0,97.62,0.0,0,,0,0,25.2,7.6,258.0,1009.0,88.8,8.6,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T01:00:00,26.9,30.9,25.9,94.43,0.0,0,,0,0,19.4,7.5,270.0,1008.6,88.9,9.5,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-06T02:00:00,26.6,26.6,26.0,96.56,0.1,100,rain,0,0,23.8,6.3,260.0,1008.0,88.8,9.0,0,0.0,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T03:00:00,26.0,26.0,26.0,100.0,0.0,0,rain,0,0,24.5,7.6,266.0,1008.0,88.8,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T04:00:00,26.0,26.0,25.9,99.72,0.0,0,rain,0,0,23.8,6.1,254.0,1008.0,88.9,8.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-06T05:00:00,26.0,26.0,26.0,100.0,0.2,100,rain,0,0,24.1,6.3,266.0,1008.4,88.8,7.0,0,0.0,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,21.2,11.9,240.0,1009.0,88.8,8.8,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T07:00:00,27.3,32.4,26.7,96.52,0.0,0,,0,0,18.7,6.4,247.0,1009.0,88.9,9.5,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-06T08:00:00,29.0,38.2,28.0,94.36,0.0,0,,0,0,16.2,10.8,244.0,1010.0,88.8,10.0,242,0.9,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-06T09:00:00,29.0,38.2,28.0,94.36,0.0,0,,0,0,17.3,14.0,260.0,1010.0,88.8,10.0,471,1.7,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
